custom_id,paper_id,claim_index,claim,support_level,support_refs
10.1037_npe0000009,10.1037_npe0000009,5,"When antisocial punishment is prevalent, the introduction of punishment opportunities may fail to increase, or may even decrease, cooperation and group welfare.",high,Cross-Cultural Variation in Punishment | Gächter and Herrmann (2009) | Conclusions
10.1037_npe0000011,10.1037_npe0000011,1,The mere presence of an opportunity for social or monetary rewards and sanctions does not increase cooperation in the first round.,high,Results: Effect of the Presence of Rewards and Sanctions | Figure 1
10.1037_npe0000011,10.1037_npe0000011,2,Actually experiencing social sanctions (being blamed in a message) significantly increases subsequent contributions.,high,Results: Effect of the Actual Experience of Rewards and Sanctions | Table 3
10.1037_npe0000011,10.1037_npe0000011,3,Social rewards (praise) do not have a significant effect on subsequent contributions.,high,Results: Effect of the Actual Experience of Rewards and Sanctions | Table 3
10.1037_npe0000011,10.1037_npe0000011,4,Monetary sanctions and rewards are rarely used and do not significantly affect subsequent contributions.,high,Results: Rewarding and Sanctioning Behavior | Table 3
10.1037_npe0000011,10.1037_npe0000011,5,Providing more payoff information (via a game-theoretic payoff table) may reduce the use and effectiveness of monetary sanctions.,medium,Discussion | Results: Rewarding and Sanctioning Behavior
10.1037_npe0000045,10.1037_npe0000045,1,Both cash and electronic token exogenous punishment mechanisms significantly increase group earnings and contributions in a public goods game compared to no punishment.,high,Results section: Effect of Exogenous Sanction Mechanism | Table 1 | Table 2 | Figure 1 | Figure 3
10.1037_npe0000045,10.1037_npe0000045,2,"Cash penalties are significantly more effective than electronic token penalties at increasing contributions and group earnings, but this difference diminishes over time.",high,Results section: Effect of Payment Method of Sanction on Prosocial Behavior | Table 1 | Table 3 | Figure 1 | Figure 3
10.1037_npe0000045,10.1037_npe0000045,3,"The deterrent effect of exogenous punishment is strong enough to offset the deadweight loss from penalties, resulting in higher overall group welfare.",high,Results section: Effect of Sanction on Welfare | Figure 3 | Discussion
10.1037_npe0000045,10.1037_npe0000045,4,The difference in effectiveness between cash and token punishment is largest in early rounds and disappears by the final rounds.,high,Results section: Effect of Payment Method of Sanction on Prosocial Behavior | Table 3 | Figure 1 | Figure 3
10.1037_npe0000069,10.1037_npe0000069,1,"Emotional arousal is activated when both players lose in payoffs, serving as an alert signal for diminishing cooperation.",high,Results: Emotional Reactions to Outcomes | Discussion | Figure 2
10.1037_npe0000069,10.1037_npe0000069,2,Upward adjustments in production quantity (interpreted as punishment after the other player's defection) are positively correlated with emotional arousal.,high,Results: Emotional Activity During Decision-Making | Table 1 | Discussion
10.1037_npe0000069,10.1037_npe0000069,3,"Disgust is expressed when a player experiences a one-sided gain, indicating aversion to advantageous inequity.",high,Results: Emotional Reactions to Outcomes | Discussion | Figure 3
10.1037_npe0000069,10.1037_npe0000069,4,"Positive affect is expressed when both players gain, indicating enjoyment of mutual cooperation.",high,Results: Emotional Reactions to Outcomes | Discussion | Figure 3
10.1037_npe0000069,10.1037_npe0000069,5,"Anger is not differentially activated by payoff changes, but is less frequently expressed when the outcome matches the player's ideal.",medium,Results: Emotional Reactions to Outcomes | Discussion | Figure 3
10.1037_npe0000069,10.1037_npe0000069,6,"Cooperative behavior in repeated social dilemma games has an emotional basis, challenging the view that it is purely self-regarding and strategic.",medium,Abstract | Discussion | Conclusions
10.1037_npe0000099,10.1037_npe0000099,1,Peer punishment robustly increases efficiency (group payoff) compared to no-punishment baseline in a linear public good game.,high,Results: Table 3 | Efficiency section | Figure 5 | Discussion and Conclusions
10.1037_npe0000099,10.1037_npe0000099,2,"A delay in the effect of punishment (five periods) does not reduce the efficiency gains from punishment, as long as feedback linking punishment to past contributions is provided.",high,Results: Table 3 | Efficiency section | Discussion and Conclusions
10.1037_npe0000099,10.1037_npe0000099,3,"If feedback linking punishment to past contributions is absent, punishment does not improve efficiency over the no-punishment baseline, despite still increasing cooperation.",high,Results: Table 3 | Efficiency section | Discussion and Conclusions
10.1037_npe0000099,10.1037_npe0000099,4,Punishment is most effective at increasing cooperation and efficiency when individuals are reminded of the norm and their own past actions at the time punishment is received.,high,Discussion and Conclusions | Results: Efficiency section
10.1037_npe0000099,10.1037_npe0000099,5,"Punishment behavior is primarily driven by negative deviations from group norms (prosocial punishment), and this pattern is robust to delay and feedback manipulations.",high,Punishment section | Table 5 | Figure 2 | Discussion and Conclusions
10.1037_npe0000169,10.1037_npe0000169,1,"Punishment increases collective payoff and cooperation in one-shot PGGs for both high and low cognitive ability groups, with large punishment having a stronger effect.",high,Study 1 Results | Table 2 | Discussion Study 1 | Figure 1a
10.1037_npe0000169,10.1037_npe0000169,2,"In repeated PGGs, small punishment can reduce efficiency for high cognitive ability groups compared to no punishment, while large punishment increases efficiency for both high and low cognitive ability groups.",high,"Study 2 Results | Table 6 | Figure 1b, 1c | Discussion Study 2"
10.1037_npe0000169,10.1037_npe0000169,3,The effect of punishment on efficiency is not always positive and depends on both the magnitude of punishment and the cognitive ability of group members.,high,General Discussion | Study 2 Results | Figure 1c | Discussion Study 2
10.1037_npe0000169,10.1037_npe0000169,4,"Cognitive ability does not affect efficiency in one-shot PGGs except under large punishment, where high cognitive ability groups achieve higher payoffs.",medium,Study 1 Results | Table 2 | Discussion Study 1
10.1037_pspa0000301,10.1037_pspa0000301,1,Increasing the severity of punishment for noncooperation reduces the amount of voluntary cooperation in a society.,high,Study 2 Results | Table 4 | Study 3 Results | General Discussion
10.1037_pspa0000301,10.1037_pspa0000301,2,Raising the standard for what counts as 'good enough' cooperation to avoid punishment also reduces voluntary cooperation.,high,Study 2 Results | Table 4 | General Discussion
10.1037_pspa0000301,10.1037_pspa0000301,3,The presence of opportunists is necessary for strong reciprocators (who both cooperate and punish) to become prevalent in the population.,high,Study 1 Results | Table 3 | Study 3 Results | General Discussion
10.1037_pspa0000301,10.1037_pspa0000301,4,"Punishment is necessary for sustaining some cooperation, but making punishment too severe crowds out voluntary cooperation and increases opportunism.",high,Study 2 Results | Study 3 Results | General Discussion
10.1037_pspa0000301,10.1037_pspa0000301,5,These dynamics help explain why tight or collectivist cultures with strong norms and sanctions may have lower social capital (voluntary cooperation) than expected.,medium,Introduction | Table 1 | Study 2 Results | General Discussion
10.1037_pspa0000375,10.1037_pspa0000375,1,"Promoting intuitive processing (vs. deliberation) increases negative reciprocity (punishment) in economic games, including public goods games with punishment phases and ultimatum games.",high,"Review of the Empirical Evidence on Negative Reciprocity | Table 5 | Meta-analysis: d=0.215, 95% CI [0.107, 0.324], p<.001 | Figure 1"
10.1037_pspa0000375,10.1037_pspa0000375,2,"There is significant heterogeneity in the effect of cognitive manipulations on punishment, with time pressure, ego depletion, and conceptual primes driving the effect.",high,Review of the Empirical Evidence on Negative Reciprocity | Meta-analysis by cognitive manipulation
10.1037_pspa0000375,10.1037_pspa0000375,3,"Promoting intuition increases expectations of negative reciprocity (i.e., first-mover offers in ultimatum games), but the effect is also small.",high,"Review of the Empirical Evidence on Expectations of Negative Reciprocity | Table 6 | Meta-analysis: d=0.195, 95% CI [0.019, 0.371], p=.030 | Figure 2"
10.1037_pspa0000375,10.1037_pspa0000375,4,"The effect of cognitive processing on cooperation in public goods games is small, heterogeneous, and context-dependent; meta-analyses show null or weakly positive effects of intuition on cooperation.",high,"Review of the Experimental Evidence (Cooperation) | Table 2 | Meta-analyses: Rand (2016), Kvarven et al. (2020)"
10.1037_pspa0000375,10.1037_pspa0000375,5,"The review does not analyze or report efficiency, group payoff, or welfare as outcomes in public goods games or punishment games.",high,Outcomes reported throughout the review | Table 10 (summary of meta-analytic results: no efficiency/welfare listed)
10.1037_pspi0000144,10.1037_pspi0000144,1,Abdicating a resource allocation decision (relinquishing control) is perceived as generous and prompts recipients to reciprocate with generosity.,high,Abstract | Study 2 Results | Study 3a and 3b Results | Study 4 Results | General Discussion | Table 2
10.1037_pspi0000144,10.1037_pspi0000144,2,"The effect of abdication on generosity is robust across hypothetical and real-stakes settings, and occurs with both friends and strangers.",high,Study 5 Results | Study 6 Results | General Discussion | Table 2
