custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1080_00036846.2011.591740,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,12,12
10.1080_0013791x.2011.650839,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1080_00220485.2018.1551097,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,10,8
10.1080_0022250x.2019.1602045,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,3
10.1080_01605682.2023.2269984,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1080_02699931.2022.2146057,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,9,4
10.1080_08941920.2016.1209266,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,8
10.1080_09638180.2011.631734,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1080_10576100490438246,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,0
10.1080_13504851.2011.572844,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,9,9
10.1080_13504851.2022.2156458,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,8,8
10.1080_13504851.2024.2363290,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1080_15534510.2012.729493,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1080_15534510.2019.1641147,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1080_15534510802469156,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,9,9
10.1080_17419166.2018.1493992,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,0
10.1080_17419166.2020.1756264,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1080_17470919.2017.1411828,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1080_17565529.2016.1174664,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,8,8
10.1086_286052,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,2,0
10.1086_321298,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,7
10.1086_381411,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,5
10.1086_393069,theory,N/A,N/A,adjacent,exact,adjacent,N/R,4,2
10.1086_425623,theory,N/A,N/A,close,exact,close,efficiency_or_payoff,6,2
10.1086_506529,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,0
10.1086_510602,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,0
10.1086_518568,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,4
10.1086_588262,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,4
10.1086_681231,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,9,9
10.1086_682418,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,8,8
10.1086_684166,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1086_684229,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,6
10.1086_687872,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1086_687873,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,5,0
10.1086_690066,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1086_691630,empirical,experimental,lab_experiment,exact,exact,close,non_payoff_behavior,11,11
10.1086_696880,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1086_699547,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,7,7
10.1086_700098,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.1086_700767,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1086_709105,empirical,observational,N/A,adjacent,adjacent,exact,efficiency_or_payoff,9,2
10.1086_715442,empirical,experimental,lab_experiment,close,adjacent,close,non_payoff_behavior,12,12
10.1086_717102,empirical,observational,N/A,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1086_720287,empirical,experimental,lab_experiment,close,close,adjacent,non_payoff_behavior,10,10
10.1086_730203,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,5
10.1086_730717,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1086_731967,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1088_0253-6102_56_4_07,theory,N/A,N/A,exact,exact,close,mixed,4,4
10.1088_0253-6102_62_5_03,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,9
10.1088_1367-2630_12_8_083005,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1088_1367-2630_14_4_043013,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1088_1367-2630_14_6_063031,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,3
10.1088_1367-2630_14_9_093016,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,9,9
10.1088_1367-2630_16_8_083016,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1088_1367-2630_18_8_083021,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,3
10.1088_1367-2630_abcb70,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,5
10.1088_1367-2630_abf205,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,6
10.1088_1367-2630_aca995,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1088_1478-3975_12_4_046005,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1088_1674-1056_19_10_100204,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1088_1674-1056_19_11_110201,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,4,4
10.1088_1674-1056_27_6_060203,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,5,5
10.1088_1674-1056_ad5274,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1088_1674-1056_ad5aee,theory,N/A,N/A,exact,exact,close,mixed,7,7
10.1088_1742-5468_2006_06_p06013,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1088_1742-5468_2009_09_p09012,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,2
10.1088_1742-5468_2010_12_p12004,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,5,5
10.1088_1742-5468_ab96b2,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,8,7
10.1088_1742-5468_abb236,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,7,7
10.1088_1742-5468_ac7a28,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1088_1742-5468_ad4e29,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,7,6
10.1088_2632-072X_ac6c6e,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,5
10.1088_2632-072X_ad0208,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1093_aepp_ppq017,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior,11,11
10.1093_ajae_aar154,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,6
10.1093_ajae_aay025,empirical,experimental,lab_experiment,close,close,adjacent,non_payoff_behavior,9,9
10.1093_aler_aht010,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1093_aler_ahw005,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1093_bjps_axu024,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,0
10.1093_bjps_axz022,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,4,4
10.1093_ei_cbi045,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1093_ej_ueaa116,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1093_ej_uead005,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1093_ej_uead030,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1093_ejil_chaa009,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,5,0
10.1093_esr_jcaa062,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,7,7
10.1093_esr_jcx072,empirical,observational,N/A,adjacent,adjacent,close,efficiency_or_payoff,2,0
10.1093_jae_ejr034,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1093_jeea_jvz008,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,9,9
10.1093_jleo_ewad011,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.1093_jleo_ewp039,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1093_jleo_ewq015,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1093_jleo_ewu019,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1093_jleo_ewy026,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1093_jleo_ewz004,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1093_oep_gpv048,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1093_oep_gpy045,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1093_pnasnexus_pgad054,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,0
10.1093_pnasnexus_pgad091,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,12,12
10.1093_pnasnexus_pgae200,empirical,observational,N/A,exact,exact,adjacent,non_payoff_behavior,5,1
10.1093_pnasnexus_pgaf150,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,10,10
10.1093_qje_qjaa035,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,2
10.1093_restud_rds016,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,10,7
10.1093_restud_rdt022,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1093_restud_rdv040,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.1093_restud_rdy048,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1093_scan_nsab124,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1093_scan_nst023,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1093_sf_sot015,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,0
10.1093_sf_sov110,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1093_sf_soy017,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1098_rsbl.2005.0344,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,3,0
10.1098_rsbl.2013.0903,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,7,7
10.1098_rsbl.2013.1069,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,5,0
10.1098_rsbl.2014.0388,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1098_rsbl.2015.0172,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1098_rsbl.2016.0341,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,0
10.1098_rsif.2011.0063,empirical,experimental,lab_experiment,adjacent,adjacent,close,efficiency_or_payoff,2,1
10.1098_rsif.2012.0997,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,0
10.1098_rsif.2013.1044,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,6
10.1098_rsif.2014.0735,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,1,0
10.1098_rsif.2014.0935,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1098_rsif.2019.0127,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1098_rsif.2020.0880,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1098_rsif.2021.0755,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,7,4
10.1098_rsif.2022.0036,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1098_rsif.2022.0082,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1098_rsif.2022.0653,theory,N/A,N/A,adjacent,exact,close,efficiency_or_payoff,8,7
10.1098_rsif.2023.0698,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,7,7
10.1098_rsif.2024.0019,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,6
10.1098_rsif.2024.0547,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1098_rsif.2024.0827,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,5,5
10.1098_rsos.150223,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,3
10.1098_rsos.160510,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,5,5
10.1098_rsos.192090,empirical,experimental,field_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.1098_rsos.200617,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,5,5
10.1098_rsos.211983,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1098_rsos.220856,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,4,4
10.1098_rsos.230830,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,5
10.1098_rsos.230867,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,6,6
10.1098_rsos.230969,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,3,3
10.1098_rsos.240717,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,2,2
10.1098_rspa.2019.0349,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.1098_rspa.2021.0397,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,2,2
10.1098_rspa.2021.0568,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1098_rspa.2022.0290,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1098_rspa.2022.0393,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.1098_rspb.2000.1266,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,2
10.1098_rspb.2003.2336,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,8,6
10.1098_rspb.2007.1322,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,4,3
10.1098_rspb.2007.1517,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1098_rspb.2007.1558,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1098_rspb.2008.1082,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1098_rspb.2008.1623,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,4
10.1098_rspb.2008.1715,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1098_rspb.2009.1480,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,3,1
10.1098_rspb.2009.1900,empirical,experimental,lab_experiment,adjacent,adjacent,close,non_payoff_behavior,10,10
10.1098_rspb.2010.0065,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,8
10.1098_rspb.2010.1275,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1098_rspb.2010.2125,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1098_rspb.2010.2342,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1098_rspb.2011.0252,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1098_rspb.2011.0690,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,3,3
10.1098_rspb.2011.0805,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1098_rspb.2012.0063,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,5,3
10.1098_rspb.2012.0615,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,9,9
10.1098_rspb.2012.0937,empirical,experimental,lab_experiment,exact,exact,exact,mixed,9,9
10.1098_rspb.2012.2043,empirical,experimental,field_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1098_rspb.2012.2498,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,4,4
10.1098_rspb.2012.2723,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1098_rspb.2013.0247,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,5,5
10.1098_rspb.2013.0553,empirical,experimental,lab_experiment,adjacent,close,adjacent,non_payoff_behavior,3,1
10.1098_rspb.2013.0699,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,0
10.1098_rspb.2013.2661,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,8,5
10.1098_rspb.2014.1661,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1098_rspb.2014.1994,theory,N/A,N/A,exact,close,exact,efficiency_or_payoff,7,7
10.1098_rspb.2015.1975,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1098_rspb.2015.2431,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,3,2
10.1098_rspb.2016.0488,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,7,7
10.1098_rspb.2016.0694,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,5
10.1098_rspb.2017.0929,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,5,0
10.1098_rspb.2018.1508,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1098_rspb.2019.0001,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1098_rspb.2019.1943,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,2
10.1098_rspb.2021.1590,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.1098_rspb.2021.1611,empirical,experimental,lab_experiment,exact,exact,close,non_payoff_behavior,11,11
10.1098_rspb.2021.1773,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.1098_rspb.2021.2174,empirical,experimental,lab_experiment,close,exact,close,mixed,9,9
10.1098_rspb.2023.1716,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1098_rspb.2024.0182,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,8,8
10.1098_rspb.2025.0973,theory,N/A,N/A,adjacent,adjacent,close,non_payoff_behavior,4,1
10.1098_rstb.2008.0275,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1098_rstb.2009.0134,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,0
10.1098_rstb.2010.0135,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1098_rstb.2010.0146,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,2,0
10.1098_rstb.2010.0157,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,0
10.1098_rstb.2010.0159,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1098_rstb.2010.0310,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,0
10.1098_rstb.2015.0010,empirical,observational,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,7,0
10.1098_rstb.2015.0011,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1098_rstb.2015.0016,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1098_rstb.2015.0089,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,6,1
10.1098_rstb.2015.0098,theory,N/A,N/A,adjacent,adjacent,adjacent,N/R,6,0
10.1098_rstb.2015.0099,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,5,3
